Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity,Wind Speed,DNI,Cloud Type,Clearsky GHI,DHI,GHI,Solar Zenith Angle
33.7,148,910,11.69,3.2,910,0,923,148,923,31.54
34.5,149,906,10.91,3.4,906,0,918,149,918,31.97
34.8,144,886,10.46,3.7,886,0,838,144,838,38.36
34.7,134,835,10.3,3.9,835,0,688,134,688,48.39
34.2,116,743,10.44,3.9,743,0,485,116,485,60.24
31.9,87,555,11.83,2.8,555,0,250,87,250,72.99
28.4,28,114,14.63,1.8,114,0,36,28,36,86.09
26.3,0,0,16.9,1.8,0,0,0,0,0,99.7
25.3,0,0,18.35,1.9,0,0,0,0,0,113.14
24.4,0,0,19.88,1.9,0,0,0,0,0,126.39
23.5,0,0,21.55,1.9,0,0,0,0,0,139.08
22.7,0,0,23.25,2,0,0,0,0,0,150.34
21.9,0,0,25.05,1.9,0,0,0,0,0,157.77
21.2,0,0,26.67,1.8,0,0,0,0,0,157.2
20.8,0,0,27.65,1.8,0,0,0,0,0,149.06
19.9,0,0,29.22,1.6,0,0,0,0,0,137.54
19.4,0,0,29.87,1.5,0,0,0,0,0,124.75
19,0,0,30.3,1.4,0,0,0,0,0,111.47
18.9,0,0,30.36,1.2,0,0,0,0,0,98.03
20.1,40,134,28.37,1.4,134,0,53,40,53,84.49
22.4,105,517,25.1,1.7,517,0,269,105,269,71.43
25.2,143,694,21.81,1.8,694,0,502,143,502,58.8
28.9,166,784,19.39,2.1,784,0,699,166,699,47.17
31.8,182,830,16.27,2.5,830,0,840,182,840,37.56
33.4,201,832,14.23,2.8,832,0,907,201,907,31.9
34.2,202,828,13.34,3.1,828,0,901,202,901,32.36
34.5,195,800,13.08,3.3,800,0,819,195,819,38.71
34.4,180,739,13.3,3.6,739,0,668,180,668,48.7
33.7,156,624,14.21,3.8,624,0,463,156,463,60.52
31.6,113,397,16.79,3,397,0,228,113,228,73.24
28.6,25,23,21.36,2.2,23,0,26,25,26,86.32
26.7,0,0,25.83,2.4,0,0,0,0,0,99.93
25.8,0,0,29.55,2.8,0,0,0,0,0,113.38
24.9,0,0,33.93,3.1,0,0,0,0,0,126.64
24.1,0,0,39.05,3.2,0,0,0,0,0,139.36
23.3,0,0,45.08,3.3,0,0,0,0,0,150.68
22.5,0,0,51.5,3.1,0,0,0,0,0,158.16
21.8,0,0,57.04,2.7,0,0,0,0,0,157.53
21.4,0,0,60.48,2.5,0,0,0,0,0,149.28
20.4,0,0,64.97,1.9,0,0,0,0,0,137.69
19.8,0,0,67.25,1.6,0,0,0,0,0,124.87
19.3,0,0,68.82,1.4,0,0,0,0,0,111.57
19,0,0,69.46,1.2,0,0,0,0,0,98.13
20,41,89,64.72,1.4,89,0,50,41,50,84.6
22.2,115,464,55.99,1.6,464,0,262,115,262,71.56
25.5,154,657,45.46,1.2,657,0,492,154,492,58.96
28.7,176,758,35.24,1.3,758,0,690,176,690,47.38
30.5,189,813,29.04,2,813,0,831,189,831,37.84
31.7,193,839,25.37,2.6,839,0,902,193,902,32.26
32.4,191,839,23.01,3.3,839,0,897,191,897,32.75
32.8,185,812,21.39,3.8,812,0,815,185,815,39.07
32.7,172,749,20.6,4,749,0,664,172,664,49.01
32,146,646,20.73,4.1,646,0,461,146,461,60.79
30.3,105,438,22.34,3.4,438,0,229,105,229,73.49
27.7,25,39,25.71,2.5,39,0,28,25,28,86.55
25.7,0,0,28.84,2.3,0,0,0,0,0,100.16
24.5,0,0,30.68,2.2,0,0,0,0,0,113.61
23.5,0,0,32.16,2,0,7,0,0,0,126.89
22.8,0,0,33.18,1.8,0,0,0,0,0,139.64
22.2,0,0,34.16,1.6,0,0,0,0,0,151.01
21.7,0,0,35.12,1.5,0,0,0,0,0,158.55
21.2,0,0,36.23,1.4,0,0,0,0,0,157.86
20.9,0,0,36.97,1.4,0,0,0,0,0,149.51
20.5,0,0,37.98,1.3,0,0,0,0,0,137.84
20.4,0,0,38.33,1.2,0,0,0,0,0,124.99
20.2,0,0,38.96,1,0,0,0,0,0,111.68
20.1,0,0,39.31,0.9,0,0,0,0,0,98.23
20.9,38,179,37.53,1,179,0,54,38,54,84.71
22.8,91,584,33.55,1.4,584,0,274,91,274,71.69
26,120,753,27.76,1.5,753,0,506,120,506,59.12
29.4,141,831,22.05,1.1,831,0,701,141,701,47.59
31.4,155,871,18.89,0.9,871,0,840,155,840,38.13
32.6,162,888,17.16,1.2,888,0,910,162,910,32.62
33.5,162,882,15.96,1.6,882,0,901,162,901,33.13
34.1,156,858,15.22,1.8,858,0,819,156,819,39.43
34.2,143,806,15,1.8,806,0,669,143,669,49.32
33.9,121,711,15.16,1.6,711,0,465,121,465,61.07
32.7,87,519,16.17,1,519,0,233,87,233,73.74
30.9,24,75,17.92,0.7,75,0,28,24,28,86.78
28.8,0,0,20.24,1.1,0,0,0,0,0,100.39
26.7,0,0,22.83,1.5,0,0,0,0,0,113.84
25.3,0,0,24.72,1.8,0,0,0,0,0,127.13
24.3,0,0,26.14,2.1,0,0,0,0,0,139.91
23.6,0,0,27.38,2.4,0,0,0,0,0,151.34
22.9,0,0,28.91,2.5,0,0,0,0,0,158.94
22.2,0,0,30.42,2.5,0,0,0,0,0,158.19
21.8,0,0,31.23,2.5,0,0,0,0,0,149.72
20.9,0,0,33.15,2.5,0,0,0,0,0,137.99
20.3,0,0,34.79,2.4,0,0,0,0,0,125.1
19.8,0,0,36.56,2.4,0,0,0,0,0,111.78
19.5,0,0,38.09,2.3,0,0,0,0,0,98.34
20.9,37,149,35.8,3.1,149,0,51,37,51,84.82
23.7,98,541,30.87,3.8,541,0,267,98,267,71.82
27,133,711,25.86,3.8,711,0,496,133,496,59.29
31.2,157,797,20.31,4.1,797,0,692,157,692,47.81
34,173,839,16.12,4.2,839,0,830,173,830,38.42
35.2,180,858,14.32,3.9,858,0,900,180,900,32.99
36,182,852,13.05,3.8,852,0,893,182,893,33.52
36.2,175,823,12.35,3.7,823,0,807,175,807,39.78
36.1,161,765,11.99,3.7,765,0,657,161,657,49.63
35.4,137,658,12.21,3.7,658,0,453,137,453,61.34
32.9,98,449,13.97,2.8,449,0,222,98,222,73.99
29.5,22,36,17.33,2.2,36,0,23,22,23,87
27.6,0,0,19.99,2.5,0,0,0,0,0,100.62
26.7,0,0,21.74,2.9,0,0,0,0,0,114.07
25.8,0,0,23.71,3.2,0,0,0,0,0,127.37
24.9,0,0,25.98,3.4,0,0,0,0,0,140.18
24.1,0,0,28.26,3.5,0,0,0,0,0,151.66
23.3,0,0,30.5,3.5,0,0,0,0,0,159.32
22.5,0,0,32.96,3.5,0,0,0,0,0,158.52
22.2,0,0,34.95,3.6,0,0,0,0,0,149.94
21.1,0,0,39.25,3.5,0,0,0,0,0,138.14
20.3,0,0,43.01,3.3,0,0,0,0,0,125.22
19.5,0,0,46.23,3.1,0,0,0,0,0,111.88
18.9,0,0,48.46,2.9,0,0,0,0,0,98.44
19.7,38,89,46.52,3.5,89,0,46,38,46,84.93
21.8,111,473,41.49,4,473,0,257,111,257,71.95
24.9,149,664,35.17,4.3,664,0,486,149,486,59.45
28.1,173,762,29.36,4.8,762,0,682,173,682,48.03
30.6,188,811,23.6,4.5,811,0,821,188,821,38.7
32.2,201,824,19.75,4.2,824,0,889,201,889,33.35
33.5,199,820,16.72,4.2,820,0,880,199,880,33.9
34.1,190,795,14.82,4.2,795,0,798,190,798,40.13
34.1,174,735,13.91,4.4,735,0,647,174,647,49.93
33.4,145,630,13.93,4.5,630,0,445,145,445,61.61
31.2,101,420,15.4,3.5,420,0,215,101,215,74.23
27.9,19,25,18.38,2.5,25,0,21,19,21,87.22
25.9,0,0,20.44,2.6,0,0,0,0,0,100.84
25,0,0,21.37,2.9,0,0,0,0,0,114.3
24,0,0,22.74,3,0,0,0,0,0,127.61
23.1,0,0,24.58,3,0,0,0,0,0,140.45
22.1,0,0,27.37,2.8,0,0,0,0,0,151.98
21.2,0,0,30.71,2.7,0,0,0,0,0,159.7
20.5,0,0,34.09,2.6,0,0,0,0,0,158.85
20.2,0,0,36.9,2.5,0,0,0,0,0,150.15
19.7,0,0,40.79,2.9,0,0,0,0,0,138.29
19.4,0,0,45.09,3.2,0,0,0,0,0,125.34
18.8,0,0,51.1,3.2,0,0,0,0,0,111.99
18.2,0,0,57.52,3.1,0,0,0,0,0,98.54
18.9,37,91,58.8,3.7,91,0,45,37,45,85.04
21.1,106,479,53.78,4.2,479,0,254,106,254,72.08
24.1,141,676,46.59,4.3,676,0,483,141,483,59.62
27.3,161,777,38.31,4.4,777,0,679,161,679,48.24
30.1,172,831,28.44,4.3,831,0,818,172,818,38.99
32.3,185,845,21.58,4,845,0,888,185,888,33.71
33.8,185,841,16.91,3.7,841,0,880,185,880,34.29
34.8,179,813,13.89,3.5,813,0,797,179,797,40.48
35.1,168,745,12.4,3.4,745,0,645,168,645,50.24
34.5,143,632,12.19,3.3,632,0,441,143,441,61.88
32,101,410,13.74,2.4,410,0,211,101,211,74.48
28.5,17,17,16.78,1.9,17,0,18,17,18,87.43
26.6,0,0,19.07,2.2,0,0,0,0,0,101.06
25.7,0,0,20.8,2.6,0,0,0,0,0,114.52
24.8,0,0,23.12,2.7,0,0,0,0,0,127.85
23.9,0,0,25.82,2.8,0,0,0,0,0,140.71
23,0,0,28.54,2.7,0,0,0,0,0,152.3
22.2,0,0,30.99,2.5,0,0,0,0,0,160.08
21.4,0,0,33.51,2.4,0,0,0,0,0,159.17
21.1,0,0,35.3,2.3,0,0,0,0,0,150.36
20,0,0,39.27,2.3,0,0,0,0,0,138.43
19.4,0,0,42.57,2.3,0,0,0,0,0,125.45
18.7,0,0,46.58,2.4,0,0,0,0,0,112.09
18.3,0,0,49.77,2.5,0,0,0,0,0,98.65
19.1,36,77,48.44,3.4,77,0,42,36,42,85.15
21.3,110,454,42.57,4.1,454,0,249,110,249,72.22
24.2,148,650,35.51,4.4,650,0,476,148,476,59.79
27.3,172,754,27.46,4.9,754,0,671,172,671,48.47
29.9,187,804,19.77,4.9,804,0,809,187,809,39.28
31.9,203,813,15.6,4.6,813,0,877,203,877,34.07
33.3,205,806,13.85,4.5,806,0,868,205,868,34.67
34.1,199,774,13.17,4.4,774,0,785,199,785,40.83
34.3,189,694,13.13,4.4,694,0,630,189,630,50.54
33.8,162,567,13.73,4.3,567,0,427,162,427,62.14
31.5,112,331,15.96,3.2,331,0,199,112,199,74.72
28.3,12,5,19.74,2.3,5,0,13,12,13,87.65
26.6,0,0,22.64,2.7,0,0,0,0,0,101.28
25.8,0,0,24.9,3,0,0,0,0,0,114.74
25,0,0,27.61,3.2,0,0,0,0,0,128.08
24.2,0,0,30.19,3.3,0,1,0,0,0,140.97
23.5,0,0,31.89,3.4,0,0,0,0,0,152.61
22.7,0,0,33.17,3.3,0,0,0,0,0,160.46
22,0,0,34.16,3.3,0,0,0,0,0,159.49
21.6,0,0,35.03,3.2,0,0,0,0,0,150.57
20.5,0,0,38.31,2.9,0,0,0,0,0,138.58
19.8,0,0,41.34,2.8,0,0,0,0,0,125.57
19.1,0,0,44.33,2.6,0,0,0,0,0,112.2
18.6,0,0,46.66,2.5,0,0,0,0,0,98.75
19.5,35,55,45.08,3.2,55,0,40,35,40,85.26
21.7,118,416,40.32,3.8,416,0,244,118,244,72.35
24.8,161,618,34.2,4.1,618,0,471,161,471,59.96
28.6,185,724,28.02,5.4,724,0,663,185,663,48.69
31.8,203,774,21.24,6.2,774,0,800,203,800,39.58
33.9,220,781,16.75,6.3,781,0,864,220,864,34.43
35.1,224,768,14.92,6.2,768,0,853,224,853,35.04
35.6,216,735,14.4,6.2,735,0,769,216,769,41.17
35.5,199,663,14.6,6.2,663,0,618,199,618,50.84
34.7,170,531,15.6,6,531,0,416,170,416,62.41
32.4,115,287,18.31,4.7,287,0,189,115,189,74.96
29.5,9,2,22.34,3.5,2,0,9,9,9,87.86
27.7,0,0,25.6,3.5,0,0,0,0,0,101.49
26.6,0,0,28.05,3.5,0,0,0,0,0,114.95
25.5,0,0,30.6,3.4,0,0,0,0,0,128.3
24.5,0,0,33.1,3.2,0,0,0,0,0,141.23
23.5,0,0,35.78,3.1,0,7,0,0,0,152.92
22.5,0,0,38.73,2.8,0,0,0,0,0,160.84
21.6,0,0,41.68,2.5,0,0,0,0,0,159.81
21.2,0,0,43.58,2.4,0,0,0,0,0,150.77
20.1,0,0,47.75,2.3,0,0,0,0,0,138.72
19.5,0,0,51.14,2.3,0,0,0,0,0,125.68
18.9,0,0,55.33,2.3,0,0,0,0,0,112.3
18.5,0,0,59.69,2.3,0,0,0,0,0,98.86
19.2,34,44,60.13,3.1,44,0,37,34,37,85.38
21.2,121,390,55.75,3.7,390,0,239,121,239,72.49
24.3,167,593,47.79,3.9,593,0,462,167,462,60.13
27.7,193,702,38.95,4.2,702,0,654,193,654,48.91
30.2,206,763,30.61,4.1,763,0,792,206,792,39.87
31.7,208,793,25.23,4.1,793,0,859,208,859,34.78
32.6,202,798,22.05,4.3,798,0,853,202,853,35.42
32.9,192,775,20.52,4.5,775,0,773,192,773,41.52
32.6,180,703,20.14,4.8,703,0,621,180,621,51.14
31.9,148,594,20.58,4.9,594,0,421,148,421,62.67
29.9,100,379,22.89,3.9,379,0,197,100,197,75.19
27.3,12,9,26.75,2.8,9,0,13,12,13,88.06
25.5,0,0,29.99,2.7,0,0,0,0,0,101.71
24.5,0,0,32.1,2.9,0,0,0,0,0,115.17
23.6,0,0,34.32,3,0,0,0,0,0,128.53
22.6,0,0,37.36,3.1,0,0,0,0,0,141.47
21.7,0,0,40.68,3,0,0,0,0,0,153.23
20.8,0,0,44.26,2.7,0,0,0,0,0,161.21
20.1,0,0,47.07,2.5,0,0,0,0,0,160.12
19.8,0,0,48.29,2.4,0,0,0,0,0,150.97
18.8,0,0,51.37,2.3,0,0,0,0,0,138.86
18.2,0,0,53.21,2.2,0,0,0,0,0,125.79
17.6,0,0,55.21,2,0,0,0,0,0,112.41
17.2,0,0,56.87,1.7,0,0,0,0,0,98.97
18.3,34,76,53.98,2.2,76,0,40,34,40,85.49
20.6,108,462,48.27,2.5,462,0,246,108,246,72.63
23.9,146,658,40.91,2.8,658,0,472,146,472,60.31
27.4,168,762,34.42,3.6,762,0,666,168,666,49.14
29.6,179,818,28.93,4,818,0,805,179,805,40.16
30.9,188,835,25.5,4.3,835,0,871,188,871,35.14
31.8,184,838,22.97,4.6,838,0,864,184,864,35.79
32.1,175,814,21.5,4.9,814,0,781,175,781,41.86
31.9,159,756,21,5.1,756,0,630,159,630,51.44
31.2,134,643,21.43,5,643,0,427,134,427,62.93
29.2,92,419,23.84,3.9,419,0,197,92,197,75.43
26.4,12,11,28.07,2.6,11,0,12,12,12,88.26
24.6,0,0,31.32,2.4,0,0,0,0,0,101.91
23.7,0,0,33.2,2.6,0,0,0,0,0,115.37
22.8,0,0,35.47,2.8,0,0,0,0,0,128.74
22,0,0,38.29,3,0,0,0,0,0,141.72
21.2,0,0,42.03,3.1,0,0,0,0,0,153.52
20.4,0,0,46.45,2.9,0,0,0,0,0,161.58
19.6,0,0,50.93,2.6,0,0,0,0,0,160.44
19.3,0,0,53.2,2.5,0,0,0,0,0,151.17
18.4,0,0,56.82,2.2,0,0,0,0,0,139
17.8,0,0,59.09,2,0,0,0,0,0,125.91
17.3,0,0,60.91,1.9,0,0,0,0,0,112.51
17,0,0,62.02,1.8,0,0,0,0,0,99.07
18.1,32,42,57.93,2.5,42,0,35,32,35,85.61
20.3,122,373,50.92,3,373,0,233,122,233,72.78
23.5,175,562,42.4,3.4,562,0,452,175,452,60.49
27.1,207,666,33.97,4.5,666,0,641,207,641,49.36
29.7,226,726,26.34,5.2,726,0,778,226,778,40.45
31.5,243,737,20.38,5.3,737,0,842,243,842,35.5
32.6,244,730,16.4,5.4,730,0,833,244,833,36.16
33,236,696,15.24,5.3,696,0,752,236,752,42.19
32.9,219,615,14.9,5.1,615,0,600,219,600,51.73
32.2,182,481,15.28,4.7,481,0,399,182,399,63.19
29.8,116,245,17.69,3.3,245,0,177,116,177,75.66
26.8,5,0,21.71,2.2,0,0,5,5,5,88.46
25.2,0,0,24.78,2.3,0,0,0,0,0,102.12
24.3,0,0,27.21,2.4,0,0,0,0,0,115.58
23.4,0,0,29.86,2.4,0,0,0,0,0,128.96
22.6,0,0,32.56,2.4,0,0,0,0,0,141.96
21.8,0,0,35.54,2.3,0,0,0,0,0,153.82
21,0,0,38.76,2.2,0,0,0,0,0,161.95
20.3,0,0,41.8,2.1,0,0,0,0,0,160.74
20,0,0,43.48,2.1,0,0,0,0,0,151.37
19,0,0,46.57,1.8,0,0,0,0,0,139.14
18.5,0,0,47.88,1.8,0,0,0,0,0,126.02
18,0,0,49.08,1.6,0,0,0,0,0,112.62
17.6,0,0,50.15,1.5,0,0,0,0,0,99.18
18.7,29,23,46.92,2,23,0,31,29,31,85.73
21,125,356,41.01,2.4,356,0,230,125,230,72.92
24.1,169,579,34.3,2.5,579,0,453,169,453,60.66
28.1,192,701,26.4,3.2,701,0,646,192,646,49.59
31.2,205,763,20.65,3.8,763,0,783,205,783,40.75
32.8,229,759,18.4,3.8,759,0,844,229,844,35.85
33.7,235,745,17.15,4.1,745,0,833,235,833,36.53
34,231,701,16.57,4.4,701,0,748,231,748,42.53
33.8,224,597,16.59,4.8,597,0,591,224,591,52.02
33.1,189,449,17.19,4.7,449,0,390,189,390,63.44
30.8,119,203,19.67,3.4,203,0,168,119,168,75.88
27.8,3,0,23.64,2.3,0,0,3,3,3,88.66
26.2,0,0,26.41,2.5,0,0,0,0,0,102.32
25.5,0,0,28.06,2.8,0,0,0,0,0,115.78
24.8,0,0,29.93,3,0,0,0,0,0,129.17
24,0,0,32.11,2.9,0,0,0,0,0,142.19
23.1,0,0,34.5,2.6,0,0,0,0,0,154.11
22.2,0,0,36.93,2.3,0,0,0,0,0,162.31
21.5,0,0,39.13,2.3,0,0,0,0,0,161.05
21.1,0,0,40.98,2.3,0,0,0,0,0,151.56
20,0,0,45,2.4,0,0,0,0,0,139.28
19.3,0,0,48.2,2.2,0,0,0,0,0,126.14
18.6,0,0,51.41,2.1,0,0,0,0,0,112.72
18.1,0,0,54.01,1.9,0,0,0,0,0,99.29
19,30,34,51.91,2.5,34,0,32,30,32,85.85
21.1,120,374,46.37,3,374,0,229,120,229,73.07
23.9,169,578,39.67,3.2,578,0,450,169,450,60.85
27.6,196,689,32.26,4.4,689,0,641,196,641,49.82
30.7,213,747,23.63,5.5,747,0,776,213,776,41.04
32.6,225,763,18.85,5.7,763,0,841,225,841,36.2
33.5,229,753,17.04,5.4,753,0,831,229,831,36.9
33.8,220,715,16.07,5.1,715,0,744,220,744,42.86
33.7,198,647,15.65,4.8,647,0,594,198,594,52.31
32.9,166,514,16.06,4.4,514,0,393,166,393,63.7
30.4,106,272,18.4,3.2,272,0,172,106,172,76.11
27.4,4,0,22.09,2.3,0,0,4,4,4,88.85
25.8,0,0,24.71,2.6,0,0,0,0,0,102.52
24.9,0,0,26.71,2.9,0,0,0,0,0,115.97
24.1,0,0,28.79,3.1,0,0,0,0,0,129.37
23.3,0,0,31.13,3.4,0,0,0,0,0,142.42
22.5,0,0,33.83,3.6,0,0,0,0,0,154.39
21.7,0,0,36.8,3.4,0,0,0,0,0,162.67
20.9,0,0,39.76,3.1,0,0,0,0,0,161.35
20.5,0,0,41.68,3,0,0,0,0,0,151.75
19.4,0,0,45.59,2.5,0,0,0,0,0,139.41
18.8,0,0,48.35,2.2,0,0,0,0,0,126.25
18.2,0,0,51.18,2,0,0,0,0,0,112.83
17.8,0,0,53.47,1.7,0,0,0,0,0,99.4
18.7,28,27,51.38,2.3,27,0,30,28,30,85.97
20.9,121,363,45.62,2.9,363,0,226,121,226,73.21
23.9,168,579,38.62,3.2,579,0,449,168,449,61.03
27.4,192,699,30.77,3.8,699,0,641,192,641,50.06
30.1,203,765,23.47,4.2,765,0,778,203,778,41.34
32,208,797,19.09,4.2,797,0,848,208,848,36.55
33.2,205,796,16.71,4.1,796,0,839,205,839,37.26
33.7,197,766,15.52,4,766,0,755,197,755,43.19
33.8,179,698,14.88,4,698,0,603,179,603,52.6
33.2,150,572,14.94,3.7,572,0,401,150,401,63.95
30.6,99,329,16.96,2.6,329,0,177,99,177,76.33
27.4,0,0,20.37,1.9,0,0,0,0,0,89.03
25.7,0,0,22.74,2.1,0,0,0,0,0,102.71
24.8,0,0,24.49,2.3,0,0,0,0,0,116.17
24,0,0,26.35,2.4,0,0,0,0,0,129.57
23.2,0,0,28.45,2.4,0,0,0,0,0,142.65
22.4,0,0,30.61,2.5,0,0,0,0,0,154.67
21.6,0,0,32.72,2.5,0,0,0,0,0,163.03
20.9,0,0,34.76,2.5,0,0,0,0,0,161.65
20.5,0,0,36.44,2.5,0,0,0,0,0,151.94
19.4,0,0,39.93,2.1,0,0,0,0,0,139.55
18.8,0,0,42.14,1.8,0,0,0,0,0,126.36
18.3,0,0,43.8,1.6,0,0,0,0,0,112.94
18,0,0,44.85,1.4,0,0,0,0,0,99.52
19.1,27,27,42.15,1.7,27,0,29,27,29,86.09
21.3,119,361,37.03,1.9,361,0,222,119,222,73.36
24.1,170,557,31.55,1.7,557,0,439,170,439,61.21
28.4,204,659,24.68,2,659,0,625,204,625,50.29
31.9,227,710,19.43,2.3,710,0,757,227,757,41.63
33.4,239,728,17.1,1.8,728,0,821,239,821,36.9
34.2,241,719,15.71,1.5,719,0,811,241,811,37.62
34.7,232,682,14.71,1.6,682,0,727,232,727,43.52
34.7,208,614,14.28,2.1,614,0,579,208,579,52.88
34,170,483,14.62,2.4,483,0,381,170,381,64.19
31.6,106,247,16.68,1.9,247,0,163,106,163,76.55
28.5,0,0,20.1,1.5,0,0,0,0,0,89.21
26.8,0,0,22.49,1.7,0,0,0,0,0,102.9
25.8,0,0,24.15,1.8,0,0,0,0,0,116.35
24.9,0,0,25.79,1.8,0,0,0,0,0,129.76
24,0,0,27.46,1.8,0,0,0,0,0,142.86
23.2,0,0,29.12,1.8,0,0,0,0,0,154.94
22.4,0,0,31,1.8,0,0,0,0,0,163.39
21.6,0,0,33.39,1.9,0,0,0,0,0,161.95
21.3,0,0,35.41,1.9,0,0,0,0,0,152.13
20.3,0,0,39.79,1.9,0,0,0,0,0,139.68
19.7,0,0,44.03,1.9,0,0,0,0,0,126.47
19.1,0,0,48.71,1.8,0,0,0,0,0,113.04
18.7,0,0,52.88,1.7,0,0,0,0,0,99.63
19.6,23,10,52.6,2.3,10,0,23,23,23,86.21
21.7,130,282,48.28,3,282,0,210,130,210,73.51
24.6,192,483,42.05,3.1,483,0,423,192,423,61.4
28.1,229,595,35.5,3.2,595,0,608,229,608,50.52
30.6,251,653,29.56,3.1,653,1,737,251,737,41.93
32,263,676,25.81,3.3,186,2,801,400,548,37.25
32.7,262,672,23.78,3.9,672,0,791,262,791,37.98
32.9,250,636,22.92,4.5,636,0,709,250,709,43.84
32.6,231,549,23.07,5,549,0,560,231,560,53.16
31.6,187,411,24.4,5.2,411,0,365,187,365,64.43
29.8,111,177,27.21,4.5,177,0,152,111,152,76.76
27.5,0,0,31.55,3.6,0,0,0,0,0,89.38
26,0,0,35.34,3.3,0,0,0,0,0,103.09
25,0,0,38.81,3.2,0,0,0,0,0,116.54
24.1,0,0,42.67,2.8,0,0,0,0,0,129.95
23.2,0,0,46.86,2.5,0,3,0,0,0,143.08
22.4,0,0,50.67,2.4,0,0,0,0,0,155.21
21.7,0,0,53.78,2.4,0,0,0,0,0,163.74
21.1,0,0,56.33,2.6,0,0,0,0,0,162.25
20.8,0,0,57.97,2.7,0,0,0,0,0,152.31
19.9,0,0,62.49,2.9,0,0,0,0,0,139.81
19.2,0,0,67.56,2.9,0,0,0,0,0,126.59
18.5,0,0,74.08,2.6,0,0,0,0,0,113.15
18,0,0,80.25,2.5,0,0,0,0,0,99.75
18.4,21,10,81.64,3.1,10,0,22,21,22,86.34
20.2,126,305,75.56,3.8,305,0,212,126,212,73.66
22.8,176,535,64.23,4.1,535,0,431,176,431,61.58
25.4,202,662,50.06,4.4,662,0,621,202,621,50.76
27.1,215,730,42.29,4.6,730,0,755,215,755,42.22
28.1,212,772,38.25,4.8,772,0,823,212,823,37.6
28.6,207,772,35.9,4.9,772,0,813,207,813,38.33
28.8,195,742,34.48,5,742,0,728,195,728,44.16
28.5,175,680,34.5,5,680,0,580,175,580,53.44
27.8,143,560,35.66,4.9,560,0,382,143,382,64.67
26.4,91,325,38.77,4.2,325,0,164,91,164,76.98
24.7,0,0,43.17,3.2,0,0,0,0,0,89.55
23.4,0,0,46.98,3.1,0,0,0,0,0,103.27
22.7,0,0,49.24,3.2,0,0,0,0,0,116.71
21.9,0,0,51.82,3.2,0,0,0,0,0,130.14
21.1,0,0,54.56,2.9,0,0,0,0,0,143.28
20.3,0,0,57.52,2.5,0,0,0,0,0,155.47
19.7,0,0,59.9,2.2,0,0,0,0,0,164.09
19.1,0,0,62.3,1.9,0,0,0,0,0,162.54
18.8,0,0,63.4,1.8,0,0,0,0,0,152.5
18,0,0,66.27,1.7,0,0,0,0,0,139.95
17.4,0,0,68.12,1.7,0,0,0,0,0,126.7
16.9,0,0,69.31,1.7,0,0,0,0,0,113.26
16.5,0,0,70.05,1.7,0,0,0,0,0,99.86
17.2,27,63,66.08,2.4,63,0,31,27,31,86.46
19.4,102,446,57.07,2.9,446,0,226,102,226,73.82
22.3,144,641,48,3,641,0,447,144,447,61.77
24.9,170,741,39.91,3.3,741,0,636,170,636,51
26.5,186,793,32.94,3.7,793,0,770,186,770,42.52
27.5,192,815,28.67,4,815,0,836,192,836,37.94
28,191,813,26.41,4.3,813,0,826,191,826,38.68
28.2,183,783,25.26,4.7,783,0,741,183,741,44.48
28,170,707,25.01,5,707,0,588,170,588,53.71
27.2,140,582,25.9,5.1,582,1,387,140,387,64.91
25.6,91,335,28.49,4.4,335,1,165,91,165,77.18
23.5,0,0,32.77,3.3,0,0,0,0,0,89.71
22,0,0,36.74,3.1,0,3,0,0,0,103.45
21.1,0,0,39.57,3,0,0,0,0,0,116.89
20.1,0,0,42.54,2.7,0,0,0,0,0,130.32
19.2,0,0,45.02,2.3,0,0,0,0,0,143.48
18.4,0,0,47.13,2,0,0,0,0,0,155.72
17.7,0,0,48.92,1.7,0,0,0,0,0,164.43
17.1,0,0,50.37,1.5,0,0,0,0,0,162.82
16.8,0,0,50.83,1.5,0,0,0,0,0,152.67
16.1,0,0,52.6,1.4,0,0,0,0,0,140.08
15.6,0,0,53.8,1.4,0,0,0,0,0,126.81
15.1,0,0,55.15,1.4,0,0,0,0,0,113.37
14.8,0,0,56.03,1.5,0,0,0,0,0,99.98
15.8,26,85,52.54,2.3,85,0,31,26,31,86.59
18.1,93,500,45.64,3.2,500,0,231,93,231,73.97
21.3,129,690,37.85,3.6,690,0,454,129,454,61.96
24.4,152,783,32.13,3.9,783,0,642,152,642,51.23
25.9,166,832,29.1,4,832,0,776,166,776,42.81
26.7,175,846,27.37,4.1,846,0,839,175,839,38.28
27.3,174,844,26.04,4.2,844,0,829,174,829,39.03
27.5,166,811,25.52,4.3,811,0,742,166,742,44.8
27.3,153,744,25.9,4.4,139,2,590,273,354,53.98
26.6,128,616,27.34,4.4,616,0,387,128,387,65.14
25,84,364,30.7,3.5,364,0,164,84,164,77.39
22.8,0,0,36.05,2.4,0,0,0,0,0,89.87
21.3,0,0,40.75,2.2,0,0,0,0,0,103.63
20.5,0,0,44.13,2.2,0,0,0,0,0,117.06
19.6,0,0,47.92,2.1,0,0,0,0,0,130.49
18.8,0,0,51.65,2,0,0,0,0,0,143.68
18.1,0,0,55.23,1.8,0,0,0,0,0,155.97
17.4,0,0,58.77,1.5,0,0,0,0,0,164.77
17.1,0,0,60.63,1.2,0,0,0,0,0,163.11
